Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [12] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [100] std::__new_allocator<int>::allocate(unsigned long, void const*) [117] std::setprecision(int)
  [16] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator*() const [72] std::__new_allocator<int>::~__new_allocator() [57] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
  [49] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [101] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [118] std::__size_to_integer(unsigned long)
  [32] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [34] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_point() [119] std::__is_constant_evaluated()
  [33] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator-(long) const [35] std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<double, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [120] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
   [8] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [36] std::chrono::duration_values<long>::zero() [121] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  [11] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [37] std::chrono::duration<double, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [67] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [52] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [38] std::chrono::duration<double, std::ratio<1l, 1000000l> >::duration<double, void>(double const&) [51] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [20] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [39] std::chrono::duration<double, std::ratio<1l, 1000000l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [122] void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int)
  [21] std::chrono::duration<double, std::ratio<1l, 1000000l> >::count() const [40] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::zero() [46] std::remove_reference<double&>::type&& std::move<double&>(double&)
  [17] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [22] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [123] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [61] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [41] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [13] double&& std::forward<double>(std::remove_reference<double>::type&)
  [68] std::vector<double, std::allocator<double> >::end() const [42] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [124] void std::_Destroy<double*>(double*, double*)
  [48] std::vector<double, std::allocator<double> >::size() const [54] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [125] void std::_Destroy<int*>(int*, int*)
  [69] std::vector<double, std::allocator<double> >::begin() const [55] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [126] void std::__fill_a<int*, int>(int*, int*, int const&)
  [71] std::vector<double, std::allocator<double> >::empty() const [43] double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [127] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
  [53] std::vector<double, std::allocator<double> >::max_size() const [102] std::vector<double, std::allocator<double> >::_M_erase_at_end(double*) [128] std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  [81] std::char_traits<char>::length(char const*) [65] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [76] std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
  [82] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [23] std::vector<double, std::allocator<double> >::end() [129] std::operator~(std::_Ios_Fmtflags)
  [83] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [44] std::vector<double, std::allocator<double> >::back() [130] std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  [62] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [66] std::vector<double, std::allocator<double> >::begin() [131] std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
  [84] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [103] std::vector<double, std::allocator<double> >::clear() [27] main::{lambda()#1}::operator()() const (StatisticalBenchmarking.cpp)
  [85] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [45] std::vector<double, std::allocator<double> >::push_back(double&&) [132] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  [59] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [104] std::vector<double, std::allocator<double> >::vector() [133] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()
  [86] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [105] std::vector<double, std::allocator<double> >::~vector() [28] operator new(unsigned long, void*)
